Region	Catchment	Transect	Transectcode	UTM_X	UTM_Y	Land-useclass	Forest_type	Productiontype	LU_FT_Code	Buffersize(pixels)	reg_age	reg_fire	reg_fire_age	NumberLogC	NumberBurnC	deg_full	def_age	total_arable	EDGE2_DIST_MEAN	ed1_1km	foresttype1_1km	UPF_foresttype1_1km	MF_FCCP_500mbuffer	CANOPY	DUFF	SPECIES	AGB_Trees10	AGB_DeadTREES10	AGB_CWD	AGB_FWD	AGB_LeafLitter	UND_DEN	WOOD_DEN	DAMAGED	pH_ALL	SILT_ALL	CLAY_ALL	C_0_30	C_N	PC1soilnutALL	PC2soilnutALL	PC1soilnutFOR	PC2soilnutFOR	PC1soilnutPF	PC2soilnutPF	PC1soilnutOPEN	PC2soilnutOPEN	ELEV_MEAN	SLOPE_MEAN
PGM	269	8	269_8	211456.03	9642036.06	Primary_forest	Logged_and_burnt	NA	PFlogbur	77	NA	NA	NA	3	1	16.88311688	NA	NA	491.165	2.34758	97.7766675	97.2406745	0.011090148	17.242	13.99963821	109	363.3581625	1.09124106	7.869335646	7.916318771	8.60184	3380	0.718649548	9	4.666666667	211.8888889	428.8888889	40.026	20.47074143	1.822288349	0.032434429	-1.595489181	0.598805941	1.646885585	-0.336544496	NA	NA	107.685	3.1532
PGM	274	1	274_1	236379.84	9645314.33	Primary_forest	Logged_and_burnt	NA	PFlogbur	77	NA	NA	NA	1	2	65.78947368	NA	NA	201.393	6.85325	62.60956674	87.64	0.204674622	7.358	3.185619249	114	171.0877115	8.965471171	32.88657498	5.711353237	14.61336	4360	0.529481778	12	5.066666667	262.5555556	566.6666667	51.588	12.14773093	0.202055521	-0.236538432	0.166311714	0.566577994	-0.067037554	-0.466073648	NA	NA	156.665	8.45525
PGM	274	10	274_10	237642.67	9641151.42	Pasture	NA	NA	PA	80	NA	NA	NA	NA	NA	NA	>22	0	181.76	6.47689	41.40761005	89.42942943	0.108350781	100	0	0	0	0	0	0.050204	1.62968	0	0	0	5.144444444	225.7777778	740	59.078	11.5060948	-2.429015826	-0.422445394	NA	NA	NA	NA	-1.619852474	0.974439042	171.146	1.71783
PGM	274	11	274_11	234962.77	9643963.15	Mechanized_agriculture	NA	Maize	MA	80	NA	NA	NA	NA	NA	NA	6.175	1	355.332	8.10448	28.95522388	91.49484536	-0.469940329	100	0	0	0	0	0	0	1.852	0	0	0	4.866666667	312.4444444	653.3333333	62.27	11.75225664	-1.665750882	-0.032608608	NA	NA	NA	NA	-1.127997222	0.667265815	180	0.0082273
PGM	274	12	274_12	238713.91	9642269.55	Mechanized_agriculture	NA	Maize	MA	77	NA	NA	NA	NA	NA	NA	>22	2	611.2	4.55036	8.918784255	84.3575419	0.406458602	100	0	0	0	0	0	0	5.97816	0	0	0	4.633333333	207.5555556	771.1111111	53.348	11.94794183	-0.294163819	0.099430184	NA	NA	NA	NA	-0.032165851	-0.454736165	189.946	0.37045
PGM	274	2	274_2	237317.5	9642362.97	Primary_forest	Logged_and_burnt	NA	PFlogbur	100	NA	NA	NA	1	1	5	NA	NA	199.689	7.43696	42.82147316	93.87755102	0.074704284	20.824	3.49592334	99	134.5371871	7.358706708	33.33960222	1.598038399	11.35352	3220	0.517054177	21	5.077777778	252.6666667	711.1111111	58.752	10.75865123	-0.9900221	-1.026944475	1.537163345	1.209780386	-1.34779589	-1.3075624	NA	NA	187.454	2.35076
PGM	274	3	274_3	235366.97	9639403.41	Primary_forest	Logged	NA	PFlog	87	NA	NA	NA	2	0	11.29032258	NA	NA	157.216	10.4517	63.93562546	86.91838291	0.050753935	14.18	2.823189685	137	398.2220117	9.855582307	36.81492222	5.660755761	13.24184	4140	0.580816913	29	4.566666667	180	793.3333333	52.316	10.32424098	-0.730590678	0.527047334	1.134421366	-0.056125146	-0.981263661	-0.018432898	NA	NA	189.593	0.968842
PGM	274	4	274_4	238432.67	9639524.54	Primary_forest	Logged_and_burnt	NA	PFlogbur	80	NA	NA	NA	1	1	62.06896552	NA	NA	77.3647	8.05211	37.59060235	96.74202128	-0.114592009	18.17	6.500734574	108	121.3335504	5.130144001	27.56908852	9.382239214	15.88552	5240	0.630652506	10	5.077777778	196.4444444	771.1111111	52.544	10.90507436	-1.481461122	-0.848302745	2.055095369	1.038916809	-1.832897715	-1.220136834	NA	NA	183.401	2.56756
PGM	274	5	274_5	234002.45	9642572.79	Primary_forest	Logged_and_burnt	NA	PFlogbur	78	NA	NA	NA	1	1	46.47887324	NA	NA	598.139	4.71849	88.55572214	95.25959368	0.003772161	16.568	2.84448062	94	109.5586827	2.893886756	30.30267674	3.291701562	9.24448	3520	0.47957655	20	5.277777778	258.4444444	704.4444444	54.028	10.18652262	-0.976942476	-2.062919149	1.511348729	2.007852055	-1.306867122	-2.047559546	NA	NA	180	0
PGM	274	6	274_6	239824.99	9643275.91	Primary_forest	Logged_and_burnt	NA	PFlogbur	77	NA	NA	NA	1	1	48	NA	NA	292.096	5.31764	82.59895444	96.14225437	-0.045491112	16.142	3.352479679	122	140.2898739	7.917802868	19.10028884	4.824895007	13.0196	3600	0.491425827	34	5.077777778	429.2222222	546.6666667	61.306	10.92556589	-0.22414222	-0.536760044	0.713143905	1.085225534	-0.517678281	-1.183216884	NA	NA	190	0
PGM	274	7	274_7	236081.22	9640936.77	Primary_forest	Logged_and_burnt	NA	PFlogbur	78	NA	NA	NA	1	1	12.82051282	NA	NA	192.496	8.86371	67.26190476	91.8879056	0.181950005	14.736	3.117640133	128	225.9558553	6.336861695	65.67734443	3.605084754	10.99528	3640	0.567312476	10	4.577777778	287.7777778	682.2222222	53.656	11.95320436	0.599997681	0.331487521	-0.315439614	0.26708488	0.426872036	-0.174554263	NA	NA	174.758	3.95162
PGM	274	8	274_8	233660.85	9645054.93	Primary_forest	Logged_and_burnt	NA	PFlogbur	79	NA	NA	NA	1	1	68.42105263	NA	NA	338.178	3.82274	96.36996519	87.43550052	0.013040227	20.08	13.30707519	95	93.50954378	7.968102098	30.38632323	3.996917789	9.34912	3600	0.458131377	27	5.411111111	259.4444444	711.1111111	53.36	11.37731206	-1.009531683	-1.774129876	1.526404798	1.986128855	-1.275673402	-2.115247711	NA	NA	180	0
PGM	274	9	274_9	237193.32	9643755.39	Mechanized_agriculture	NA	Maize	MA	81	NA	NA	NA	NA	NA	NA	9.685714286	1	978.825	1.23645	0.248818114	90	0.18196003	100	0	0	0	0	0	0	1.56424	0	0	0	5.155555556	260.5555556	711.1111111	54.386	12.85442953	-2.20063089	-0.118554545	NA	NA	NA	NA	-1.516882576	0.906178388	172.703	3.62644
PGM	315	1	315_1	220376.46	9632366.61	Primary_forest	Logged_and_burnt	NA	PFlogbur	78	NA	NA	NA	1	3	3.846153846	NA	NA	158.352	14.5089	50.27363184	90.54923305	0.01885795	19.91	8.379239226	97	113.212386	4.975273229	54.07170837	5.824059942	15.01032	4080	0.588575127	5	4.077777778	66	191.1111111	36.418	13.22325077	1.741692308	0.366166993	-1.563665988	0.186967576	1.588350887	0.118433405	NA	NA	111.443	2.20534
PGM	315	11	315_11	218736.1	9632976.46	Primary_forest	Logged_and_burnt	NA	PFlogbur	82	NA	NA	NA	1	2	86.7	NA	NA	48.9838	27.8316	71.50284724	93.2132964	-0.097544387	56.08	15.51314604	41	16.13303409	10.19544531	43.96061978	4.923318823	9.01504	6480	0.487260278	0	5.633333333	277.1111111	680	52.39	11.4126393	-2.550986472	-0.650126371	3.088401514	0.011540563	-2.986570243	-0.01138627	NA	NA	181.386	5.31217
PGM	315	2	315_2	219380.85	9629373.22	Secondary_forest	Intermediate	NA	SFinter	78	19	2	4	NA	NA	NA	>22	NA	82.3166	30.2484	50.43564849	73.34649556	0.046054456	34.664	14.09228264	35	50.97066205	4.551141874	1.948318062	7.325702989	9.66824	4880	0.580575337	6	4.5	179.2222222	795.5555556	58.602	12.07243447	0.456859683	-0.208446692	-0.072844023	0.878708985	NA	NA	NA	NA	168.15	13.0929
PGM	315	3	315_3	218455.91	9634932.64	Primary_forest	Logged_and_burnt	NA	PFlogbur	79	NA	NA	NA	1	1	10.38961039	NA	NA	225.748	23.3169	53.28194928	96.92020532	-0.031399417	16.238	3.741800369	135	201.6597058	5.90390704	44.83056297	7.032058306	9.33904	4440	0.601562576	11	4.3375	118.1	408	37.916	12.40093596	0.25916865	1.542009065	-0.03451071	-0.769892038	0.107532657	0.841510599	NA	NA	120.262	3.67892
PGM	315	4	315_4	219896.64	9633869.86	Primary_forest	Logged_and_burnt	NA	PFlogbur	82	NA	NA	NA	1	1	58.33333333	NA	NA	60.1457	21.0025	61.14130435	90.98989899	-0.023560719	33.402	13.68556429	86	218.3280535	15.08816782	79.92994993	10.16397637	17.252	4280	0.491772478	10	3.888888889	69.66666667	248.8888889	36.652	14.29590057	0.51464067	0.8860061	-0.338312114	-0.979041377	0.276505944	1.369879018	NA	NA	109.767	4.45729
PGM	315	5	315_5	223820.78	9630040.94	Primary_forest	Logged_and_burnt	NA	PFlogbur	81	NA	NA	NA	1	3	82.8	NA	NA	122.635	6.07897	52.89873103	73.61241769	-0.017568721	100	0	15	9.115660204	9.27084485	9.476585208	4.222201561	5.99272	3760	0.518372083	1	5.433333333	287	677.7777778	54.954	12.52227315	-5.245664508	1.430370712	6.027556971	-1.593071003	-5.768097575	1.019634743	NA	NA	191.934	1.04414
PGM	315	6	315_6	221955.71	9635278.81	Mechanized_agriculture	NA	Rice	MA	79	NA	NA	NA	NA	NA	NA	6	0	207.85	28.15	34.86398802	94.34502505	-0.437346936	100	0	0	0	0	0	0	0	0	0	0	4.622222222	195.4444444	766.6666667	51.372	13.36942894	-3.947736896	1.057016625	NA	NA	NA	NA	-3.396438279	-0.935823332	176.001	2.87276
PGM	315	7	315_7	220146.88	9636124.67	Pasture	NA	NA	PA	77	NA	NA	NA	NA	NA	NA	>22	0	612.271	9.90409	14.64872945	80.78231293	0.004816375	100	0	4	0	0	0.773354616	0.017269643	21.46104	60	0	0	4.726666667	73.22222222	217.7777778	34.196	13.38144582	0.025656677	-0.154340544	NA	NA	NA	NA	0.322942437	-1.057391699	85.5039	2.66033
PGM	315	8	315_8	223946.73	9631555.58	Pasture	NA	NA	PA	79	NA	NA	NA	NA	NA	NA	>22	0	1374.12	0	0.024925224	0	0.009419854	100	0	0	0	0	0	0	3.2712	0	0	0	5.42	300.7777778	617.7777778	57.036	11.41405962	-3.45658331	0.310855396	NA	NA	NA	NA	-2.705636695	-0.089656058	181.668	0.962934
PGM	315	9	315_9	223729.93	9633053.92	Mechanized_agriculture	NA	NA	MA	78	NA	NA	NA	NA	NA	NA	>22	1	283.2	13.1203	31.16429818	91.68	-0.075224745	100	0	0	0	0	0	0	0	0	0	0	5.133333333	278.7777778	688.8888889	55.38	13.30291652	-0.510537713	-1.325694827	NA	NA	NA	NA	0.081014636	0.468082764	165.498	4.24662
PGM	342	1	342_1	146505.4	9632415.6	Primary_forest	Logged	NA	PFlog	77	NA	NA	NA	1	0	15.38461538	NA	NA	727.485	6.12843	95.51010227	94.9072865	-0.001872098	14.75	2.595929506	109	200.9741853	2.268285886	33.90919204	3.339094403	25.22648	4060	0.614443052	16	4.54	293.1111111	411.1111111	154.984	14.31354825	1.051020595	1.986771403	-1.036553954	-1.439275129	1.0349111	1.744739963	NA	NA	77.9153	5.80172
PGM	342	10	342_10	148061.87	9634925.33	Secondary_forest	Intermediate	NA	SFinter	77	20	0	0	NA	NA	NA	>22	NA	223.223	22.7168	86.73267327	43.5216895	0.037469605	22.348	9.990836802	85	113.3044891	4.635655062	10.46012982	1.418241398	12.32608	3340	0.591241478	7	4.053333333	258.4444444	708.8888889	45.476	17.71463315	2.079982446	0.867469543	-2.034695855	-0.477228652	NA	NA	NA	NA	50.0652	0.37429
PGM	342	11	342_11	147605.11	9636499.54	Secondary_forest	Intermediate	NA	SFinter	77	20	0	0	NA	NA	NA	>22	NA	202.369	19.7405	88.06747705	52.76056338	0.032069726	11.994	6.784443971	84	114.1804126	5.288993725	4.161357194	2.193643423	10.99152	3260	0.554983188	16	4.5	241.3333333	688.8888889	61.214	16.17414224	1.774968045	1.316383563	-1.731233508	-0.926212684	NA	NA	NA	NA	55.7808	3.97053
PGM	342	12	342_12	149306.72	9633946.66	Secondary_forest	Old	NA	SFold	78	>22	0	0	NA	NA	NA	>22	NA	489.173	27.2368	73.49726776	47.41466712	0.163095217	13.344	4.916485533	89	183.1509338	8.68696435	51.27685117	3.48629888	11.65488	2840	0.534270511	23	4.26	211.4444444	531.1111111	68.236	11.56121485	1.721505037	1.209249981	-1.605856714	-0.133206406	NA	NA	NA	NA	98.1078	5.24879
PGM	342	2	342_2	145992.72	9635407.88	Primary_forest	Logged	NA	PFlog	79	NA	NA	NA	1	0	18.98734177	NA	NA	1608.95	0	99.57763975	99.6756487	0.003294893	16.11	4.206215639	101	192.788191	5.735250588	125.219933	3.452215108	12.97584	4840	0.651009249	9	4.173333333	206	760	72.692	12.78468563	1.918449881	1.05108028	-1.874921448	-0.134738108	1.937425844	0.395872151	NA	NA	109.65	1.02797
PGM	342	3	342_3	145697.17	9633769.93	Primary_forest	Logged	NA	PFlog	80	NA	NA	NA	1	0	37.5	NA	NA	1332.63	0	99.62825279	99.55223881	-0.003145125	12.264	7.057937376	73	107.6946905	7.672181643	49.2412394	8.168693394	5.9647	6200	0.424480083	10	4.486666667	299	672	57.378	13.12357271	1.740176993	0.664129756	-1.617732473	0.207263959	1.695400799	0.012377956	NA	NA	116.301	3.84536
PGM	342	4	342_4	151430.31	9636713.12	Primary_forest	Logged	NA	PFlog	78	NA	NA	NA	1	0	7.692307692	NA	NA	2159.69	0	99.60199005	99.65034965	0.002031908	7.698	2.827926802	117	246.6794477	7.323760618	48.63843557	4.12362539	9.47168	4100	0.695017721	21	4.353333333	225.2	614.6666667	84.326	12.58048266	0.682231099	1.327103325	-0.602362104	-1.170751522	0.558816668	1.544785826	NA	NA	95.9878	4.60927
PGM	342	5	342_5	151357.12	9638323.6	Primary_forest	Logged	NA	PFlog	84	NA	NA	NA	1	0	29.76190476	NA	NA	1359.82	0	99.47903746	99.42643392	-0.001794258	5.272	2.501573505	124	214.3636993	9.399187829	86.27571216	7.347206975	11.80344	5160	0.642519611	27	4.533333333	224.7333333	696	73.214	12.30025664	0.218927006	0.376652848	-0.042494798	-0.026663218	0.118745628	0.210446256	NA	NA	107.851	2.7342
PGM	342	6	342_6	149592.33	9638774.9	Primary_forest	Logged	NA	PFlog	83	NA	NA	NA	1	0	26.5060241	NA	NA	619.722	7.2708	94.06968125	92.6713948	-0.005961251	15.378	4.990452885	129	201.3609578	14.78085323	53.83493115	3.853496646	13.5484	4760	0.716151996	14	4.06	261.8888889	553.3333333	43.968	24.77583151	0.738100436	1.807292083	-0.671584816	-1.729372071	0.561275218	2.176788166	NA	NA	67.6509	2.12011
PGM	342	7	342_7	144692.07	9632682.16	Primary_forest	Logged	NA	PFlog	80	NA	NA	NA	1	0	36.48648649	NA	NA	401.539	4.40708	96.01096983	99.11711244	-0.014900651	9.334	4.227041519	110	115.5064545	10.39758128	66.49802491	4.845487464	9.85248	3820	0.554220464	23	4.62	284.2222222	571.1111111	54.976	12.16842913	-0.759497449	1.032197037	1.151036622	-0.380787519	-1.000236393	0.270044942	NA	NA	120	0
PGM	342	8	342_8	151487.02	9634929.69	Primary_forest	Logged	NA	PFlog	74	NA	NA	NA	1	0	13.51351351	NA	NA	1683.67	0	99.74987494	99.74924774	-0.003179169	6.628	1.477995264	109	189.9025193	2.17809078	85.27071166	14.4978111	11.3624	4100	0.704637067	32	4.44	280.7777778	491.1111111	71.292	12.57377192	-0.520980122	0.733092479	0.887369229	-0.300627625	-0.7657493	0.286536421	NA	NA	110.328	0.743928
PGM	342	9	342_9	146653.86	9637592.21	Primary_forest	Logged_and_burnt	NA	PFlogbur	75	NA	NA	NA	1	1	0	NA	NA	179.308	8.84669	94.94270055	63.84151141	0.016580147	6.69	4.783309524	108	268.7280762	10.35245959	53.52690671	9.861746163	11.32992	3620	0.720900137	14	4.533333333	161	375.5555556	78.388	13.52499057	1.129920645	0.151861654	-0.920282076	0.533378047	1.027557395	-0.377252014	NA	NA	86.8101	7.77381
PGM	358	1	358_1	255383.67	9635579.5	Mechanized_agriculture	NA	Exposed_soil	MA	79	NA	NA	NA	NA	NA	NA	>22	0	226.806	9.89664	39.54760129	84.60087995	0.010509716	100	0	0	0	0	0	1.432531058	17.34368	0	0	0	5.12	278.8888889	671.1111111	62.166	13.58142019	0.11884343	-0.566140505	NA	NA	NA	NA	0.557661322	-0.57010614	173.448	10.7233
PGM	358	10	358_10	258906.73	9634103.55	Reforestation	NA	Eucalyptus	REF	84	NA	NA	NA	NA	NA	NA	>22	0	1129.72	0.202837	0.44709389	0	0	100	0	0	0	0	1.612185975	0.764030016	1.18968	0	0	0	5.44	85.88888889	135.5555556	35.47	12.40422255	-0.682686316	-0.904941101	NA	NA	NA	NA	0.02208614	0.879655251	107.896	2.03263
PGM	358	2	358_2	257229.47	9633424.74	Reforestation	NA	Eucalyptus	REF	79	NA	NA	NA	NA	NA	NA	>22	0	2480.05	0	1.793721973	59.72222222	0.012266697	67.43	4.276558196	1	0	0	0	0.267730783	1.82048	1200	0	0	4.788888889	198.4444444	142.2222222	26.068	12.9555185	1.070645216	-0.42153655	NA	NA	NA	NA	1.367985869	-0.321424675	91.1745	1.82371
PGM	358	3	358_3	257390.27	9631302.69	Reforestation	NA	Eucalyptus	REF	81	NA	NA	NA	NA	NA	NA	>22	0	1844.45	0.957469	1.391304348	75	0.013767298	62.226	6.363688396	1	3.852111707	0	0	0.103831798	10.52976	1140	0.69	0	4.746666667	175.4444444	117.7777778	30.708	13.64571922	0.606322122	-0.361642461	NA	NA	NA	NA	1.060902212	-0.035685558	87.2077	1.96268
PGM	358	4	358_4	256256.95	9638962.83	Primary_forest	Logged	NA	PFlog	84	NA	NA	NA	1	0	7.142857143	NA	NA	122.294	7.30122	96.03272998	98.65737155	0.00493421	10.55	3.343845092	123	235.6369713	0.700484576	15.04781163	5.287278406	15.17648	4700	0.568478535	36	4.986666667	269.2222222	682.2222222	73.63	11.66839801	-0.686881207	-0.983655416	1.193734085	1.255594372	-0.996737192	-1.33873863	NA	NA	201.417	1.12192
PGM	358	5	358_5	254302.71	9637339.62	Primary_forest	Logged_and_burnt	NA	PFlogbur	81	NA	NA	NA	2	1	11.11111111	NA	NA	150.205	9.35749	93.39481555	94.04857219	0.007538064	15.504	5.778133782	101	143.664408	14.55194912	63.33481274	13.12914733	14.4172	3220	0.555831023	17	4.673333333	259.3333333	708.8888889	55.862	11.67844431	0.658790937	-0.073756039	-0.28178252	0.923888791	0.464051586	-0.961988948	NA	NA	209.398	1.1677
PGM	358	6	358_6	259002.5	9631481.82	Reforestation	NA	Eucalyptus	REF	79	NA	NA	NA	NA	NA	NA	>22	0	2193.45	0	0.049838026	50	0	42.066	2.153724681	1	0	0	0	0.026134	8.8404	1340	0	0	4.306666667	128.7777778	108.8888889	23.612	11.94357302	1.799903226	-0.746623561	NA	NA	NA	NA	2.014405887	-0.800754106	99.1754	1.33486
PGM	358	7	358_7	256358.2	9631221.49	Reforestation	NA	Eucalyptus	REF	81	NA	NA	NA	NA	NA	NA	>22	0	1020.24	0.892521	1.717272275	20.28985507	0	62.52	6.495825583	1	0	0	0	0.606935085	6.43304	1540	0	0	4.94	197.7777778	117.7777778	29.486	12.37554855	0.768771325	-1.032974697	NA	NA	NA	NA	1.263847006	0.431781471	99.8151	0.683059
PGM	358	8	358_8	255947.73	9634298.29	Reforestation	NA	Eucalyptus	REF	81	NA	NA	NA	NA	NA	NA	>22	0	965.664	1.27559	1.242236025	90	0	52.714	2.661809535	1	0	0	0	0.388822889	1.4444	1300	0	0	4.94	125.2222222	184.4444444	24.898	12.63992126	0.196785303	-1.096519892	NA	NA	NA	NA	0.73354025	0.359920728	110.191	1.65757
PGM	358	9	358_9	258700.8	9632374.1	Reforestation	NA	Eucalyptus	REF	79	NA	NA	NA	NA	NA	NA	>22	0	2747.98	0	0.174129353	100	0	52.714	2.661809535	1	0	0	0	0.433947091	4.86096	940	0	0	5.093333333	101.8888889	95.55555556	25.784	11.8665946	0.379271141	-1.160689254	NA	NA	NA	NA	0.972919112	0.469584464	99.7448	0.634611
PGM	369	1	369_1	188743.04	9631337.34	Primary_forest	Logged_and_burnt	NA	PFlogbur	78	NA	NA	NA	1	2	35.13513514	NA	NA	47.7366	18.1466	88.51568288	50.47433036	0.208614584	13.14	4.024058896	76	82.22773344	9.818014311	11.764011	6.986414616	12.92896	3280	0.466078274	9	5.188888889	272.1111111	671.1111111	57.596	11.45142753	-1.320579763	-1.204511208	1.792729623	1.331787722	-1.570041499	-1.439638266	NA	NA	160	0
PGM	369	10	369_10	187532.32	9628107.55	Primary_forest	Logged	NA	PFlog	72	NA	NA	NA	1	0	4.166666667	NA	NA	451.453	6.36899	87.48118414	92.48637798	0.009281093	9.848	3.911990542	116	271.4900606	12.1705458	86.17889225	6.204920716	11.332	3200	0.715917655	23	4.533333333	191	484.4444444	48.64	12.55796149	1.474360234	0.665175761	-1.306812133	-0.212243325	1.302699496	0.538999596	NA	NA	108.811	1.5382
PGM	369	11	369_11	182310.09	9627931.4	Pasture	NA	NA	PA	83	NA	NA	NA	NA	NA	NA	14	0	811.584	2.31029	2.776400595	80.35714286	0.45647726	100	0	1	0	1.295212431	15.71194663	2.619969152	3.64968	100	0	0	4.8	234	697.7777778	44.67	12.03553083	-2.325562014	1.191528324	NA	NA	NA	NA	-2.101549685	-0.627283754	107.831	3.36338
PGM	369	12	369_12	184310.19	9627913.44	Pasture	NA	NA	PA	82	NA	NA	NA	NA	NA	NA	11.51724138	0	911.456	2.03309	1.910669975	80.51948052	0.309434791	100	0	0	0	0.437505174	0	0.047857778	3.18296	0	0	0	4.788888889	208.6666667	482.2222222	48.066	12.03553083	0.130103372	-0.135760032	NA	NA	NA	NA	0.424782646	-1.020184885	82.2423	3.86906
PGM	369	13	369_13	185949.1	9629020.71	Pasture	NA	NA	PA	85	NA	NA	NA	NA	NA	NA	>22	0	260.551	15.4837	19.10307235	68.87159533	-0.050359742	100	0	1	0	0	0.854926958	1.272568221	3.13152	120	0	0	5.111111111	264.1111111	653.3333333	50.346	12.20118647	-1.190414292	0.508337982	NA	NA	NA	NA	-0.901184283	-1.072676412	98.7857	4.51609
PGM	369	3	369_3	184173.01	9629559.73	Primary_forest	Logged	NA	PFlog	78	NA	NA	NA	1	0	1.282051282	NA	NA	126.289	8.85794	62.27678571	97.13261649	0.253608835	11.034	2.750987096	104	84.82976389	3.966093839	7.411481744	3.37239031	12.6848	4160	0.648303773	47	4.233333333	170.3333333	806.6666667	52.266	11.48914923	1.739466868	1.14170819	-1.637050582	0.186064119	1.791979445	-0.117554999	NA	NA	147.621	4.41388
PGM	369	4	369_4	187360.99	9626915.03	Primary_forest	Logged	NA	PFlog	79	NA	NA	NA	2	0	27.84810127	NA	NA	339.651	12.7845	75.53455992	95.78670178	-0.089860107	23.778	13.50614564	89	196.0815639	3.27088143	40.06899946	12.14749336	10.35888	2860	0.674065935	3	4.666666667	153.4444444	624.4444444	57.882	14.1977344	1.692854408	-0.218023625	-1.374312079	1.293591596	1.539030927	-1.249730461	NA	NA	117.856	2.61989
PGM	369	5	369_5	189883.3	9629641.49	Primary_forest	Logged_and_burnt	NA	PFlogbur	79	NA	NA	NA	1	2	88	NA	NA	51.6511	12.3987	65.82939567	44.88099736	0.339055565	14.856	2.358681835	105	197.6167616	20.0919751	60.13030489	6.199586258	12.51304	4220	0.554940666	11	4.688888889	171.5555556	795.5555556	70.36	11.32943442	-0.477743993	-0.975473853	0.919601157	1.270325428	-0.727100731	-1.311406957	NA	NA	159.245	1.05655
PGM	369	6	369_6	187677.35	9630433.03	Primary_forest	Logged_and_burnt	NA	PFlogbur	79	NA	NA	NA	1	1	36.73469388	NA	NA	41.0775	17.5653	87.73373224	65.35947712	0.136571508	32.446	14.84855313	79	88.14089004	6.911616627	36.66472629	3.404279822	13.04848	3340	0.521944994	13	4.777777778	222.2222222	753.3333333	65.36	11.2717101	-0.783098804	-0.786266056	1.167305723	0.726499132	-1.048574429	-0.642865478	NA	NA	151.333	1.15054
PGM	369	7	369_7	191637.2	9627024.67	Primary_forest	Logged	NA	PFlog	79	NA	NA	NA	1	0	5.063291139	NA	NA	663.023	0	99.52736318	99.20019995	0.000600556	14.648	5.359138923	131	188.409098	13.9161075	49.51357094	7.258964008	11.93344	3720	0.635737007	20	4.644444444	249.1111111	671.1111111	51.514	11.34342149	-0.661777594	0.534836073	1.012878548	-0.141416863	-0.888660607	0.134095659	NA	NA	170	0
PGM	369	8	369_8	191294.27	9628360.27	Primary_forest	Logged	NA	PFlog	80	NA	NA	NA	1	0	5	NA	NA	591.889	4.98785	90.15904573	96.00330761	0.003585568	10.512	2.501133743	113	170.3033709	2.600623749	58.00841931	3.199779117	11.65384	3880	0.61164939	18	4.522222222	271.3333333	704.7777778	59.632	12.14934678	0.480161194	0.148992324	-0.228485547	0.263907331	0.313662205	-0.105914172	NA	NA	168.676	1.78134
PGM	423	1	423_1	227953.86	9616659.85	Primary_forest	Logged_and_burnt	NA	PFlogbur	80	NA	NA	NA	2	1	87.75510204	NA	NA	63.6145	18.3037	36.55753968	98.6431479	-0.068962182	28.64	8.669345419	61	94.14635555	21.11004334	16.4808992	6.230115699	12.5768	4380	0.442024591	1	4.711111111	112.1111111	235.5555556	30.472	15.47226005	0.149920515	0.26400202	0.194651914	-0.190505107	-0.18584633	0.410784868	NA	NA	112.461	2.77551
PGM	423	10	423_10	223415.3	9616862.15	Mechanized_agriculture	NA	Rice	MA	78	NA	NA	NA	NA	NA	NA	4.62962963	1	86.5289	22.6264	29.58829365	84.5766974	-0.478717143	100	0	0	0	0	0	0	0	0	0	0	5.111111111	220.5555556	715.5555556	69.886	12.35606395	-2.238319006	-0.568893906	NA	NA	NA	NA	-1.656127183	0.410955452	187.645	2.42815
PGM	423	11	423_11	225792.29	9614844.17	Mechanized_agriculture	NA	Maize	MA	79	NA	NA	NA	NA	NA	NA	7.208333333	3	607.034	11.2912	18.69554394	78.96138482	0.137605906	100	0	0	0	0	0	0	4.2276	0	0	0	4.866666667	253.8888889	702.2222222	62.774	11.70476655	-2.36056819	0.227778352	NA	NA	NA	NA	-1.762148313	0.21295051	175.084	1.79102
PGM	423	12	423_12	222103.59	9614614.14	Mechanized_agriculture	NA	Maize	MA	81	NA	NA	NA	NA	NA	NA	2	3	325.005	11.6304	44.59057072	85.19755147	-0.669543324	100	0	0	0	0	0	0	0	0	0	0	4.933333333	199.6666667	771.1111111	55.636	11.61886909	-0.752851472	-0.836872874	NA	NA	NA	NA	-0.366787179	0.052107993	189.335	1.14944
PGM	423	13	423_13	227040.47	9618567.05	Reforestation	NA	Eucalyptus	REF	79	NA	NA	NA	NA	NA	NA	>22	0	883.352	3.19118	4.830677291	87.62886598	0.01226889	63.48	8.542154295	1	98.67275506	0	0	0	16.21984	0	0.803538942	0	4.644444444	90.22222222	168.8888889	27.494	13.98355749	1.597720183	-0.740475138	NA	NA	NA	NA	1.927313698	-0.506142817	100	0
PGM	423	5	423_5	226919.13	9616210.6	Primary_forest	Logged_and_burnt	NA	PFlogbur	76	NA	NA	NA	2	2	58.33333333	NA	NA	43.7407	21.4205	23.66834171	98.19532909	-0.076842719	19.4	9.505474738	66	170.8100474	15.45634048	31.29481161	6.778789016	14.39336	6420	0.542629093	13	4.511111111	189.5555556	482.2222222	89.812	14.02188934	-2.416759045	1.710626046	2.832509468	-1.56277572	-2.706150669	1.409733612	NA	NA	144.681	13.1003
